customer_id,name,age,gender,country,signup_date,tenure_months,monthly_spend,num_purchases,satisfaction_score,loyalty_tier,churn_risk,last_purchase_days
7958,Eve,49.0,Male,Germany,2024-02-25,15.0,292.43,,2.0,Bronze,High,123.0
7959,Eve,28.0,Other,UK,2023-09-21,64.0,306.95,2.0,3.0,Gold,Low,47.0
7960,Dave,37.0,Female,UK,2024-11-21,3.0,175.89,,3.0,Bronze,Medium,41.0
7961,Alice,41.0,Female,UK,2024-06-22,69.0,227.64,4.0,3.0,,Low,6.0
7962,Dave,32.0,Male,UK,2020-06-26,23.0,267.42,8.0,5.0,Bronze,Low,26.0
7963,Bob,24.0,Female,France,2021-05-27,53.0,242.55,8.0,2.0,Silver,Medium,59.0
7964,Dave,38.0,Female,France,2024-06-12,37.0,173.92,5.0,3.0,Silver,Low,58.0
7965,Alice,59.0,Male,UK,2020-04-22,9.0,257.63,7.0,2.0,Bronze,High,192.0
7966,Grace,43.0,Male,USA,2020-10-09,15.0,216.34,6.0,5.0,Bronze,Low,51.0
7967,Alice,61.0,Male,France,2023-02-13,3.0,205.66,4.0,5.0,Bronze,Low,24.0
7968,Hank,,Male,USA,2021-06-27,93.0,299.91,,3.0,Platinum,Low,52.0
7969,Grace,54.0,Male,USA,2024-12-02,70.0,372.31,12.0,5.0,Gold,Low,30.0
7970,Frank,38.0,Male,USA,2020-02-10,17.0,174.69,6.0,5.0,Bronze,Low,16.0
7971,,35.0,Female,USA,2022-07-20,26.0,254.41,7.0,2.0,Bronze,High,188.0
7972,Alice,22.0,Male,Germany,2023-04-05,21.0,59.73,3.0,1.0,Bronze,High,191.0
7973,Frank,20.0,Male,Canada,2022-05-04,72.0,328.91,8.0,4.0,Gold,Low,33.0
7974,Grace,40.0,Male,Australia,2023-05-29,21.0,204.37,5.0,3.0,Bronze,Medium,23.0
7975,Alice,43.0,Female,USA,2022-07-14,11.0,249.15,7.0,1.0,Bronze,High,73.0
7976,Eve,54.0,Male,UK,2024-10-15,38.0,279.93,3.0,3.0,Silver,Low,19.0
7977,Dave,41.0,Female,Australia,2020-11-08,72.0,,8.0,1.0,Gold,High,233.0
7978,Dave,36.0,Other,France,2023-10-01,106.0,315.18,10.0,5.0,Platinum,Low,19.0
7979,Hank,42.0,Female,Germany,2021-04-15,88.0,212.53,4.0,3.0,Gold,Low,22.0
7980,Eve,38.0,Male,USA,2023-02-28,35.0,250.92,9.0,1.0,Silver,High,91.0
7981,Alice,29.0,Female,Germany,2020-02-17,119.0,325.19,4.0,4.0,Platinum,Low,45.0
7982,Hank,58.0,Male,USA,2020-05-13,14.0,235.42,7.0,5.0,Bronze,Low,33.0
7983,Bob,50.0,FEMALE,UK,2021-06-02,119.0,416.13,10.0,3.0,Platinum,Low,45.0
7984,Hank,21.0,Other,Canada,2024-04-28,14.0,135.88,3.0,3.0,Bronze,Medium,10.0
7985,Hank,59.0,Female,Canada,2022-09-25,,272.34,7.0,1.0,Bronze,High,176.0
7986,Hank,24.0,FEMALE,Germany,2020-11-12,12.0,188.12,6.0,,Bronze,Medium,32.0
7987,Frank,39.0,Female,Canada,2024-01-01,38.0,196.54,1.0,5.0,Silver,Low,15.0
7988,Frank,50.0,Male,USA,2023-12-29,108.0,320.23,10.0,2.0,Platinum,Low,39.0
7989,Frank,34.0,Male,UK,2020-03-26,119.0,244.37,5.0,1.0,Platinum,Medium,58.0
7990,Dave,41.0,Female,Canada,2022-12-07,110.0,344.13,11.0,4.0,Platinum,Low,46.0
7991,Carol,51.0,male,USA,2022-10-06,34.0,276.6,8.0,3.0,Silver,Low,8.0
7992,Carol,45.0,male,USA,2021-05-04,41.0,180.32,4.0,5.0,Silver,Low,51.0
7993,Frank,60.0,Female,USA,2021-02-27,10.0,316.02,8.0,3.0,Bronze,Medium,25.0
7994,Eve,58.0,Female,UK,2021-01-21,17.0,208.38,5.0,4.0,,Low,18.0
7995,Eve,56.0,Female,Australia,2022-07-14,17.0,138.32,7.0,5.0,Bronze,Low,15.0
7996,Frank,39.0,Other,USA,2020-08-27,67.0,342.24,6.0,4.0,Gold,Low,58.0
7997,Grace,34.0,Female,UK,2024-08-14,62.0,146.35,3.0,5.0,Gold,Low,59.0
7998,Frank,51.0,Female,Germany,2024-01-14,95.0,393.71,7.0,2.0,Platinum,Low,26.0
7999,Alice,23.0,Female,USA,2020-09-14,115.0,327.56,8.0,5.0,Platinum,Low,41.0
8000,Carol,63.0,male,France,2020-02-13,1.0,256.48,5.0,4.0,Bronze,Low,44.0
8001,Carol,,Other,UK,2023-04-06,12.0,110.86,2.0,1.0,Bronze,High,116.0
8002,Eve,51.0,Male,France,2024-12-15,103.0,382.64,13.0,2.0,Platinum,Low,22.0
8003,Alice,18.0,Male,USA,2023-04-29,4.0,162.42,2.0,3.0,Bronze,Medium,46.0
8004,Grace,27.0,male,USA,2021-10-25,42.0,144.71,3.0,2.0,Silver,Medium,34.0
8005,Alice,38.0,male,USA,2024-05-04,13.0,232.32,5.0,2.0,Bronze,High,296.0
8006,Carol,22.0,Female,,2023-07-23,98.0,309.54,7.0,3.0,Platinum,Low,54.0
8007,Grace,19.0,Female,France,2022-10-03,106.0,280.65,13.0,5.0,Platinum,Low,37.0
8008,Alice,39.0,FEMALE,USA,2023-10-24,85.0,267.6,3.0,2.0,Gold,Low,14.0
8009,Frank,19.0,FEMALE,Canada,2023-08-22,86.0,282.77,8.0,2.0,Gold,Low,4.0
8010,Hank,27.0,Other,USA,2024-06-18,4.0,162.42,9.0,1.0,Bronze,High,101.0
8011,Eve,51.0,Male,France,2022-01-23,82.0,275.2,9.0,1.0,Gold,High,60.0
8012,Frank,33.0,Other,Germany,2020-04-14,69.0,234.13,6.0,4.0,Gold,Low,1.0
8013,Grace,56.0,Male,UK,2022-08-11,19.0,287.45,5.0,3.0,Bronze,Medium,2.0
8014,Bob,39.0,male,USA,2022-07-15,2.0,175.73,7.0,5.0,Bronze,Low,13.0
8015,Eve,29.0,Male,Canada,2023-12-15,12.0,209.3,7.0,5.0,Bronze,Low,27.0
8016,Carol,41.0,Female,USA,2023-10-04,81.0,277.42,4.0,4.0,Gold,Low,52.0
8017,Bob,64.0,Female,USA,2024-11-30,74.0,303.01,7.0,5.0,Gold,Low,17.0
8018,Bob,57.0,Other,Canada,2022-08-11,98.0,477.68,10.0,5.0,Platinum,Low,57.0
8019,Eve,55.0,Female,Australia,2024-07-31,6.0,139.96,1.0,1.0,Bronze,High,159.0
8020,Grace,27.0,,France,2023-09-04,8.0,118.01,1.0,,Bronze,Low,17.0
8021,Hank,52.0,,Canada,2023-12-14,51.0,296.49,8.0,5.0,Silver,Low,5.0
8022,Dave,49.0,Female,UK,2021-11-25,11.0,262.8,8.0,4.0,Bronze,Low,24.0
8023,Carol,24.0,Male,Australia,2020-02-26,63.0,248.82,6.0,4.0,Gold,Low,57.0
8024,Frank,38.0,FEMALE,UK,2020-08-27,57.0,365.06,12.0,2.0,Silver,Medium,57.0
8025,Grace,37.0,Female,UK,2022-09-07,12.0,173.12,6.0,5.0,Bronze,Low,8.0
8026,Bob,43.0,Other,France,2021-03-02,73.0,244.85,6.0,5.0,Gold,Low,54.0
8027,Carol,21.0,Female,USA,2021-09-08,2.0,105.02,2.0,,Bronze,Low,54.0
8028,Eve,63.0,Other,USA,2021-07-30,8.0,235.0,7.0,1.0,Bronze,High,134.0
8029,Dave,39.0,Other,Canada,2022-09-28,11.0,180.09,4.0,5.0,Bronze,Low,9.0
8030,Frank,32.0,Female,USA,2020-05-19,53.0,176.38,2.0,1.0,Silver,High,83.0
8031,Dave,57.0,FEMALE,UK,2020-03-02,100.0,410.2,10.0,2.0,Platinum,Low,16.0
8032,Alice,38.0,Female,UK,2020-05-31,10.0,197.54,6.0,,Bronze,Medium,51.0
8033,Bob,32.0,Other,UK,2020-05-09,85.0,210.31,8.0,5.0,,Low,32.0
8034,Hank,39.0,Other,Australia,2021-03-06,84.0,341.4,10.0,4.0,Gold,Low,54.0
8035,Bob,45.0,Female,USA,2024-07-19,112.0,7808.102032504992,8.0,4.0,Platinum,Low,40.0
8036,Alice,31.0,Female,UK,2024-01-03,8.0,95.86,5.0,5.0,Bronze,Low,39.0
8037,Frank,44.0,FEMALE,USA,2023-05-20,36.0,240.37,7.0,1.0,Silver,High,148.0
8038,Frank,58.0,Male,Canada,2021-02-03,93.0,275.61,7.0,4.0,Platinum,Low,53.0
8039,Eve,57.0,Male,Germany,2021-11-04,106.0,409.48,13.0,4.0,Platinum,Low,41.0
8040,Dave,45.0,,UK,2024-10-06,76.0,157.06,5.0,2.0,Gold,Medium,54.0
8041,Hank,43.0,Male,USA,2021-06-24,14.0,148.53,6.0,2.0,Bronze,High,237.0
8042,Alice,19.0,male,Canada,2020-06-30,112.0,353.76,6.0,2.0,Platinum,Low,46.0
8043,Dave,42.0,Male,UK,2022-12-10,54.0,222.67,4.0,4.0,Silver,Low,32.0
8044,Eve,20.0,Male,USA,2024-11-05,114.0,255.42,5.0,4.0,Platinum,Low,42.0
8045,Alice,25.0,male,UK,2021-06-09,85.0,316.18,8.0,5.0,Gold,Low,
8046,Dave,61.0,Male,UK,2020-12-15,86.0,322.36,12.0,5.0,Gold,Low,2.0
8047,Grace,50.0,Female,Australia,2022-12-17,21.0,269.67,4.0,1.0,Bronze,High,228.0
8048,Dave,59.0,male,France,2021-02-22,108.0,447.71,13.0,4.0,,Low,43.0
8049,Hank,52.0,Other,Germany,2023-03-06,50.0,304.93,5.0,5.0,Silver,Low,4.0
8050,Frank,23.0,Other,France,2021-10-01,94.0,187.76,,5.0,Platinum,Low,5.0
8051,Grace,56.0,Male,Germany,2020-02-06,39.0,246.3,3.0,2.0,Silver,Medium,37.0
8052,Grace,40.0,Male,France,2021-05-08,20.0,335.68,10.0,2.0,Bronze,High,166.0
8053,Frank,42.0,Male,USA,2020-12-24,88.0,283.47,9.0,2.0,Gold,Low,58.0
8054,Frank,60.0,Male,UK,2024-12-08,,509.82,14.0,3.0,Gold,Low,37.0
8055,Frank,36.0,Female,Germany,2023-01-13,7.0,253.95,5.0,5.0,Bronze,Low,26.0
8056,Eve,22.0,Female,Canada,2024-10-11,9.0,155.45,2.0,2.0,Bronze,High,347.0
8057,Eve,28.0,Female,USA,2021-10-12,1.0,150.36,6.0,,Bronze,High,304.0
8058,Bob,29.0,Male,USA,2021-06-22,26.0,152.76,6.0,4.0,Bronze,Low,
8059,Grace,27.0,Female,USA,2020-12-09,38.0,183.55,,2.0,Silver,Medium,24.0
8060,Carol,25.0,Male,USA,2022-01-14,38.0,147.56,6.0,4.0,Silver,Low,24.0
8061,Eve,41.0,Male,USA,2020-06-19,118.0,346.82,6.0,1.0,Platinum,Medium,35.0
8062,Bob,45.0,Female,UK,2024-09-09,61.0,208.39,2.0,2.0,Gold,Medium,48.0
8063,Frank,58.0,Female,France,2022-05-15,44.0,219.21,4.0,4.0,Silver,Low,41.0
8064,Hank,53.0,male,Germany,2020-01-20,86.0,403.05,9.0,2.0,Gold,Low,25.0
8065,Grace,54.0,male,France,2020-10-29,44.0,197.38,4.0,1.0,Silver,High,128.0
8066,Eve,38.0,,France,2022-02-14,74.0,319.31,9.0,2.0,Gold,Medium,23.0
8067,Eve,25.0,Female,,2022-09-23,119.0,208.78,7.0,4.0,Platinum,Low,6.0
8068,Dave,26.0,Male,USA,2023-05-05,62.0,252.48,6.0,1.0,,High,110.0
8069,Bob,64.0,Male,USA,2020-11-22,6.0,240.62,4.0,1.0,Bronze,High,102.0
8070,Carol,32.0,male,Australia,2021-07-29,17.0,237.57,8.0,1.0,Bronze,High,200.0
8071,Dave,63.0,Male,USA,2024-04-28,51.0,298.9,7.0,3.0,Silver,Low,19.0
8072,Hank,57.0,Female,Germany,2024-11-14,114.0,291.52,8.0,4.0,Platinum,Low,31.0
8073,Dave,35.0,Male,UK,2022-11-01,38.0,202.6,4.0,3.0,Silver,Low,38.0
8074,Eve,59.0,Male,Australia,2020-12-26,24.0,270.98,7.0,1.0,Bronze,High,354.0
8075,Hank,37.0,Other,UK,2022-02-10,51.0,230.9,4.0,3.0,Silver,Low,32.0
8076,Dave,23.0,,Germany,2020-10-22,10.0,162.76,6.0,2.0,Bronze,High,363.0
8077,Bob,29.0,Female,USA,2023-11-27,72.0,216.78,5.0,3.0,Gold,Low,18.0
8078,Carol,19.0,Male,USA,2024-01-01,21.0,75.33,1.0,5.0,Bronze,Low,28.0
8079,Carol,24.0,Female,Canada,2022-02-07,70.0,177.02,5.0,1.0,Gold,High,342.0
8080,Frank,33.0,Other,Australia,2023-10-30,85.0,250.71,5.0,1.0,Gold,High,104.0
8081,Carol,20.0,Female,UK,2024-11-05,57.0,169.28,3.0,4.0,Silver,Low,23.0
8082,Frank,62.0,Other,Australia,2022-01-28,39.0,414.81,,2.0,Silver,Medium,53.0
8083,Hank,20.0,Male,Germany,2021-10-14,88.0,304.76,4.0,4.0,Gold,Low,36.0
8084,Carol,44.0,Female,Germany,2022-03-28,33.0,265.84,8.0,3.0,Silver,Low,24.0
8085,Bob,60.0,Other,UK,2021-11-23,59.0,340.8,11.0,5.0,Silver,Low,28.0
8086,Eve,57.0,FEMALE,UK,2021-05-14,18.0,262.99,6.0,,Bronze,Low,25.0
8087,Carol,55.0,Male,USA,2023-12-20,56.0,314.25,6.0,5.0,Silver,Low,39.0
8088,Eve,50.0,Male,Australia,2024-08-15,92.0,346.16,5.0,5.0,Platinum,Low,49.0
8089,Eve,45.0,Male,Australia,2022-12-03,57.0,272.51,2.0,2.0,Silver,Medium,4.0
8090,Dave,18.0,Male,Germany,2023-02-06,116.0,173.41,6.0,3.0,Platinum,Low,45.0
8091,Hank,25.0,Male,USA,2023-01-26,96.0,250.54,2.0,5.0,Platinum,Low,52.0
8092,Dave,54.0,Male,USA,2024-10-28,76.0,313.98,6.0,1.0,Gold,High,245.0
8093,Carol,49.0,Female,Australia,2024-01-08,48.0,231.55,,3.0,Silver,Low,19.0
8094,Hank,60.0,FEMALE,USA,2023-01-09,42.0,265.2,7.0,2.0,Silver,Medium,4.0
8095,Bob,54.0,Male,France,2023-05-26,27.0,267.54,7.0,5.0,Bronze,Low,57.0
8096,Alice,21.0,FEMALE,UK,2020-05-28,74.0,262.38,7.0,2.0,Gold,Medium,13.0
8097,Hank,47.0,male,UK,2022-08-04,110.0,370.96,9.0,5.0,Platinum,Low,1.0
8098,Bob,23.0,male,France,2023-01-04,52.0,234.12,4.0,1.0,Silver,High,337.0
8099,Bob,63.0,FEMALE,USA,2024-06-03,42.0,340.01,7.0,3.0,Silver,Low,7.0
8100,Eve,36.0,Other,UK,2021-07-17,32.0,191.01,4.0,1.0,Silver,High,64.0
8101,Alice,49.0,Other,Australia,2020-03-03,106.0,382.27,6.0,5.0,Platinum,Low,23.0
8102,Eve,26.0,Female,Canada,2024-06-07,26.0,79.68,1.0,4.0,Bronze,Low,30.0
8103,Dave,29.0,Female,Germany,2021-01-28,25.0,,3.0,3.0,Bronze,Low,49.0
8104,Frank,28.0,FEMALE,Germany,2024-03-06,75.0,,4.0,2.0,Gold,Medium,
8105,Carol,63.0,Female,,2023-10-22,23.0,350.07,8.0,5.0,Bronze,Low,54.0
8106,Hank,33.0,Male,USA,2024-02-10,98.0,312.85,9.0,1.0,Platinum,Medium,45.0
8107,Carol,18.0,Other,UK,2023-07-02,57.0,122.78,5.0,4.0,Silver,Low,17.0
8108,Eve,62.0,Female,UK,2020-02-28,52.0,343.73,12.0,5.0,Silver,Low,33.0
8109,Hank,38.0,,UK,2021-06-03,104.0,365.49,6.0,2.0,Platinum,Low,2.0
8110,Dave,47.0,Male,Germany,2022-03-29,87.0,317.02,7.0,1.0,Gold,High,208.0
8111,Bob,30.0,Female,USA,2021-01-23,93.0,314.01,10.0,3.0,Platinum,Low,44.0
8112,Alice,51.0,Male,Canada,2021-08-10,31.0,124.71,1.0,4.0,Silver,Low,13.0
8113,Hank,21.0,FEMALE,USA,2023-12-20,64.0,74.03,1.0,5.0,Gold,Low,52.0
8114,Grace,45.0,Male,USA,2022-10-10,71.0,232.57,5.0,5.0,Gold,Low,52.0
8115,Hank,55.0,male,UK,2024-06-01,104.0,378.45,14.0,5.0,,Low,32.0
8116,Frank,48.0,Male,France,2021-09-27,33.0,320.11,6.0,5.0,Silver,Low,22.0
8117,Carol,44.0,Male,USA,2024-03-05,85.0,253.18,8.0,1.0,Gold,High,153.0
8118,Alice,22.0,Male,Canada,2021-06-07,2.0,76.32,2.0,3.0,Bronze,Medium,17.0
8119,Hank,42.0,Male,Canada,2020-10-06,18.0,207.43,3.0,2.0,Bronze,High,361.0
8120,Dave,20.0,Female,USA,2022-12-04,47.0,155.88,9.0,4.0,Silver,Low,40.0
8121,Dave,50.0,Male,UK,2021-07-18,33.0,222.04,6.0,5.0,,Low,40.0
8122,Eve,21.0,Female,France,2023-04-19,101.0,243.43,7.0,5.0,Platinum,Low,27.0
8123,Alice,42.0,Male,UK,2023-11-25,98.0,388.74,11.0,3.0,Platinum,Low,11.0
8124,Carol,37.0,male,USA,2023-10-29,84.0,342.81,9.0,,Gold,Low,54.0
8125,Eve,51.0,Male,Canada,2020-08-21,35.0,256.67,11.0,1.0,Silver,High,160.0
8126,Alice,43.0,,Canada,2020-07-04,51.0,338.22,12.0,1.0,Silver,High,200.0
8127,Bob,22.0,Female,USA,2022-03-15,114.0,312.45,6.0,1.0,Platinum,Medium,8.0
8128,Dave,52.0,FEMALE,USA,2020-03-15,118.0,440.69,15.0,4.0,Platinum,Low,50.0
8129,Eve,45.0,male,USA,2022-07-26,18.0,168.97,,1.0,Bronze,High,187.0
8130,Bob,46.0,,USA,2021-12-10,110.0,,9.0,5.0,Platinum,Low,13.0
8131,Alice,26.0,Male,USA,2024-06-02,88.0,226.78,3.0,1.0,Gold,High,
8132,Hank,55.0,male,UK,2020-08-20,72.0,318.66,10.0,4.0,Gold,Low,15.0
8133,Alice,23.0,Other,UK,2023-04-06,30.0,167.0,4.0,1.0,Bronze,High,271.0
8134,Alice,36.0,FEMALE,France,2021-06-18,44.0,240.21,4.0,1.0,Silver,High,178.0
8135,Carol,61.0,Male,Canada,2023-12-01,53.0,411.16,13.0,5.0,Silver,Low,30.0
8136,Bob,28.0,FEMALE,France,2023-06-07,10.0,185.06,7.0,5.0,Bronze,Low,6.0
8137,Eve,19.0,Female,UK,2022-06-14,87.0,211.76,,5.0,Gold,Low,45.0
8138,Hank,64.0,Female,USA,2022-08-29,52.0,319.84,5.0,1.0,Silver,High,267.0
8139,Dave,61.0,Female,UK,2021-10-08,49.0,381.75,13.0,5.0,Silver,Low,34.0
8140,Grace,61.0,Female,France,2020-10-19,11.0,288.59,7.0,3.0,Bronze,Medium,55.0
8141,Hank,26.0,Female,USA,2023-11-24,66.0,301.59,12.0,2.0,Gold,Medium,19.0
8142,Bob,38.0,Female,USA,2020-02-07,58.0,226.87,7.0,2.0,Silver,Medium,49.0
8143,Dave,41.0,Other,USA,2023-06-09,90.0,272.42,7.0,5.0,Gold,Low,33.0
8144,Frank,51.0,Female,UK,2020-06-16,36.0,222.15,6.0,4.0,Silver,Low,14.0
8145,Carol,39.0,Female,USA,2023-08-01,33.0,196.4,5.0,,Silver,Low,48.0
8146,Frank,20.0,Male,USA,2020-04-12,47.0,127.34,2.0,5.0,Silver,Low,47.0
8147,Frank,29.0,FEMALE,USA,2020-05-24,13.0,171.26,2.0,1.0,Bronze,High,263.0
8148,Dave,45.0,Female,Canada,2022-01-24,40.0,260.62,6.0,,Silver,Low,19.0
8149,Alice,47.0,Male,UK,2021-10-21,89.0,391.44,12.0,5.0,Gold,Low,40.0
8150,Alice,43.0,Other,Canada,2020-12-31,68.0,192.99,2.0,3.0,Gold,Low,15.0
8151,Carol,38.0,Male,UK,2020-06-01,42.0,179.79,7.0,2.0,Silver,Medium,10.0
8152,Alice,45.0,Male,UK,2022-04-07,19.0,253.78,7.0,3.0,Bronze,Medium,55.0
8153,Grace,43.0,Female,USA,2021-02-25,82.0,311.17,9.0,3.0,Gold,Low,2.0
8154,Carol,50.0,Female,UK,2020-11-14,101.0,353.74,11.0,3.0,Platinum,Low,50.0
8155,Frank,38.0,Male,USA,2024-07-19,94.0,368.19,11.0,4.0,Platinum,Low,52.0
8156,Carol,52.0,Male,UK,2024-09-23,19.0,184.0,5.0,4.0,Bronze,Low,2.0
8157,Grace,51.0,FEMALE,Canada,2021-04-29,58.0,253.56,6.0,4.0,Silver,Low,21.0
8158,Hank,58.0,Male,USA,2020-03-23,23.0,216.17,7.0,2.0,Bronze,High,142.0
8159,Grace,64.0,Male,USA,2024-04-05,54.0,222.35,3.0,,Silver,High,91.0
8160,Dave,35.0,FEMALE,USA,2023-08-04,80.0,281.64,5.0,5.0,Gold,Low,12.0
8161,Alice,28.0,Male,USA,2024-12-24,65.0,205.36,4.0,5.0,Gold,Low,39.0
8162,Carol,40.0,,USA,2024-02-21,12.0,151.35,4.0,1.0,Bronze,High,166.0
8163,Dave,39.0,Male,,2023-07-15,24.0,157.33,8.0,5.0,Bronze,Low,57.0
8164,Hank,34.0,Female,UK,2024-07-14,34.0,202.11,5.0,3.0,Silver,Low,1.0
8165,Eve,22.0,,UK,2024-07-04,53.0,155.57,8.0,2.0,Silver,Medium,2.0
8166,Frank,61.0,FEMALE,Canada,2020-03-19,8.0,256.08,7.0,5.0,Bronze,Low,23.0
8167,Grace,28.0,Female,Canada,2023-10-31,18.0,183.96,4.0,2.0,Bronze,High,184.0
8168,Eve,47.0,,Australia,2024-06-08,57.0,261.77,9.0,1.0,Silver,High,95.0
8169,Eve,32.0,FEMALE,France,2024-06-03,112.0,295.88,7.0,5.0,Platinum,Low,17.0
8170,Bob,44.0,FEMALE,Germany,2020-05-30,5.0,198.77,5.0,2.0,Bronze,High,328.0
8171,Alice,52.0,Male,,2022-01-25,,243.56,3.0,3.0,Bronze,Low,40.0
8172,Frank,50.0,male,USA,2021-12-30,30.0,311.51,5.0,3.0,Bronze,Low,21.0
8173,Grace,37.0,Female,Canada,2020-01-15,54.0,257.91,8.0,1.0,Silver,High,330.0
8174,Dave,33.0,Female,France,2020-04-10,13.0,223.28,8.0,4.0,Bronze,Low,34.0
8175,Eve,51.0,Female,Canada,2022-02-18,83.0,358.03,,5.0,Gold,Low,9.0
8176,Carol,19.0,Female,Australia,2023-11-12,29.0,84.58,1.0,3.0,Bronze,Low,
8177,Dave,52.0,Male,USA,2022-11-24,3.0,182.59,7.0,3.0,Bronze,Medium,49.0
8178,Bob,57.0,Female,UK,2020-12-16,90.0,353.6,11.0,1.0,Gold,High,303.0
8179,Frank,45.0,Female,Australia,2022-08-14,104.0,384.42,9.0,3.0,Platinum,Low,45.0
8180,Dave,64.0,Male,UK,2020-10-09,58.0,425.39,13.0,5.0,Silver,Low,32.0
8181,Eve,56.0,Female,Germany,2021-09-28,76.0,307.79,10.0,1.0,Gold,High,358.0
8182,Alice,23.0,FEMALE,USA,2024-10-25,2.0,124.76,5.0,2.0,Bronze,High,323.0
8183,Eve,26.0,Other,Canada,2024-08-23,75.0,280.5,11.0,1.0,Gold,High,300.0
8184,Bob,37.0,Female,Australia,2021-06-08,108.0,320.11,10.0,5.0,Platinum,Low,47.0
8185,Carol,18.0,FEMALE,UK,2020-06-13,28.0,228.2,1.0,5.0,Bronze,Low,25.0
8186,Dave,25.0,Female,USA,2021-03-03,,180.61,5.0,2.0,Gold,Medium,22.0
8187,Dave,40.0,Male,USA,2023-07-05,77.0,319.4,5.0,1.0,Gold,High,83.0
8188,Bob,20.0,Female,France,2022-07-22,101.0,294.91,8.0,5.0,Platinum,Low,54.0
8189,Grace,21.0,Male,Germany,2021-03-18,86.0,299.6,8.0,5.0,Gold,Low,38.0
8190,Dave,42.0,Other,USA,2021-09-17,76.0,293.1,6.0,2.0,Gold,Medium,9.0
8191,Eve,,FEMALE,USA,2023-02-17,2.0,289.58,5.0,4.0,Bronze,Low,31.0
8192,Eve,55.0,Female,Germany,2020-03-09,101.0,354.04,8.0,1.0,Platinum,Medium,41.0
8193,Eve,32.0,Female,Germany,2020-09-30,7.0,116.43,2.0,5.0,Bronze,Low,21.0
8194,Eve,38.0,Female,USA,2021-07-13,26.0,155.64,4.0,3.0,Bronze,Low,36.0
8195,Grace,52.0,Male,USA,2022-04-28,90.0,268.93,7.0,2.0,Gold,Low,1.0
8196,Grace,63.0,Other,Germany,2023-09-07,88.0,348.93,10.0,4.0,Gold,Low,22.0
8197,Dave,31.0,Female,UK,2023-10-17,76.0,272.57,6.0,4.0,Gold,Low,23.0
8198,Eve,53.0,Male,Australia,2021-07-23,16.0,222.59,8.0,2.0,Bronze,High,141.0
8199,Alice,29.0,male,UK,2021-08-12,23.0,181.4,4.0,4.0,Bronze,Low,15.0
8200,Alice,34.0,Male,Canada,2021-05-13,40.0,273.74,9.0,5.0,Silver,Low,46.0
8201,Dave,56.0,FEMALE,UK,2020-07-22,60.0,282.13,6.0,4.0,Silver,Low,1.0
8202,Hank,26.0,Female,Australia,2024-10-26,73.0,354.51,14.0,1.0,Gold,High,271.0
8203,Frank,52.0,Female,UK,2022-02-13,32.0,291.76,8.0,3.0,Silver,Low,40.0
8204,Frank,150.0,Male,USA,2024-03-09,15.0,152.65,7.0,5.0,Bronze,Low,35.0
8205,Bob,32.0,Male,USA,2024-06-26,101.0,286.52,6.0,2.0,Platinum,Low,17.0
8206,Dave,35.0,male,France,2023-02-06,13.0,124.09,2.0,3.0,Bronze,Medium,23.0
8207,Dave,50.0,Female,UK,2023-07-12,5.0,206.21,5.0,5.0,Bronze,Low,20.0
8208,Grace,23.0,FEMALE,UK,2021-01-22,75.0,123.42,8.0,3.0,Gold,Low,28.0
8209,Bob,44.0,Female,UK,2021-02-19,74.0,355.79,8.0,4.0,Gold,Low,37.0
8210,Eve,40.0,,USA,2022-06-19,52.0,107.17,1.0,2.0,Silver,Medium,18.0
8211,Hank,44.0,FEMALE,USA,2024-05-10,77.0,299.59,10.0,2.0,Gold,Medium,7.0
8212,Hank,51.0,Female,USA,2020-11-07,41.0,207.3,5.0,1.0,Silver,High,253.0
8213,Grace,63.0,Female,Canada,2020-09-08,53.0,283.44,7.0,4.0,Silver,Low,47.0
8214,Carol,55.0,male,Germany,2024-05-26,110.0,351.39,8.0,1.0,,Medium,20.0
8215,Hank,31.0,Male,France,2024-08-03,50.0,314.28,9.0,1.0,Silver,High,79.0
8216,Grace,53.0,male,Australia,2023-11-12,15.0,176.34,7.0,4.0,Bronze,Low,16.0
8217,Grace,25.0,Female,UK,2024-09-11,106.0,329.71,10.0,5.0,Platinum,Low,13.0
8218,Hank,52.0,Other,Germany,2020-07-21,7.0,274.52,6.0,1.0,Bronze,High,
8219,Hank,36.0,Male,USA,2024-12-11,40.0,101.08,1.0,3.0,Silver,Low,7.0
8220,Bob,47.0,Other,USA,2020-04-19,28.0,202.23,1.0,5.0,Bronze,Low,15.0
8221,Alice,31.0,Male,USA,2020-03-22,32.0,265.22,5.0,4.0,,Low,23.0
8222,Frank,37.0,male,UK,2024-06-07,99.0,243.76,5.0,2.0,Platinum,Low,23.0
8223,Eve,42.0,Female,USA,2022-02-07,15.0,258.41,6.0,5.0,Bronze,Low,31.0
8224,Carol,57.0,Male,USA,2020-07-11,112.0,388.11,9.0,1.0,Platinum,Medium,5.0
8225,Frank,41.0,FEMALE,Canada,2020-05-18,100.0,319.95,14.0,3.0,Platinum,Low,27.0
8226,Alice,31.0,,UK,2020-08-08,85.0,273.97,8.0,4.0,Gold,Low,44.0
8227,Alice,,FEMALE,Canada,2023-04-27,70.0,301.13,5.0,2.0,Gold,Medium,10.0
8228,Carol,55.0,Female,UK,2022-05-10,65.0,264.72,8.0,3.0,Gold,Low,51.0
8229,Bob,,Female,USA,2020-12-05,,162.98,5.0,2.0,Bronze,High,125.0
